Month,Posting Date,No Of Trans,Settlement Currency,Settlement Amount,Terminal Capability,Clearing Service,Payment Product,Fee Tier,Region,Fee %,Base,Fee Maximum,Comm. Amt,FPI,Acquirer BIN/ICA,Geographical Location,Fee No.,CardType,Region,Assessments,Service Charge,Total Fees
2/28/15,16/02/2015,1,EUR,542.5,"""eCommerce""",Clr Mastercard Int,Cl - MC Signia,General,Foreign - EURO,2.1,EUR 0.0000,0,11.39,  E15,4441,Intra-Regional - Foreign - EURO,9038155499,Credit,Rest,0.71,0.45,12.55
2/28/15,17/02/2015,1,EUR,312,"""eCommerce""",Clr Mastercard Int,Cl - EC Corp,General,Foreign - EURO,2.25,EUR 0.0000,0,7.02,  E59,4441,Intra-Regional - Foreign - EURO,9021791699,Credit,Rest,0.42,0.45,7.89
2/28/15,19/02/2015,2,EUR,108.75,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign - EURO,2,EUR 0.0000,0,2.18,  L36,4441,Intra-Regional - Foreign - EURO,9243156699,Credit,Rest,0.16,0.9,3.24
2/28/15,24/02/2015,1,EUR,90,"""eCommerce""",Clr Mastercard Int,Cl - MC Gold,General,Foreign - EURO,1.73,EUR 0.0000,0,1.56,  82C,4441,Intra-Regional - Foreign - EURO,5925157299,Credit,Rest,0.14,0.45,2.15
2/28/15,1/2/15,1,EUR,-488.75,"""eCommerce""",Clr Mastercard Int,Cl - MC Gold,General,Foreign - EURO,1.73,EUR 0.0000,0,-8.45,  82C,4441,Intra-Regional - Foreign - EURO,5925157299,Credit,Rest,-0.59,0.45,-8.59
2/28/15,4/2/15,1,EUR,558.93,"""eCommerce""",Clr Mastercard Int,Cl - MC Gold,General,Foreign - EURO,1.73,EUR 0.0000,0,9.67,  82C,4441,Intra-Regional - Foreign - EURO,5925157299,Credit,Rest,0.73,0.45,10.85
2/28/15,6/2/15,3,EUR,1642.14,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - EURO,1.64,EUR 0.0000,0,26.94,  E12,4441,Intra-Regional - Foreign - EURO,9018150699,Credit,Rest,2.09,1.35,30.38
2/28/15,8/2/15,1,EUR,265,"""eCommerce""",Clr Mastercard Int,Cl - MC Gold,General,Foreign - EURO,1.73,EUR 0.0000,0,4.58,  82C,4441,Intra-Regional - Foreign - EURO,5925157299,Credit,Rest,0.36,0.45,5.39
2/28/15,8/2/15,1,EUR,340,"""eCommerce""",Clr Mastercard Int,Cl - MC Corp/Bus,General,Foreign - EURO,2.1,EUR 0.0000,0,7.14,  E79,4441,Intra-Regional - Foreign - EURO,500057130,Credit,Rest,0.45,0.45,8.04
2/28/15,9/2/15,2,EUR,250,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign - EURO,2,EUR 0.0000,0,5,  L36,4441,Intra-Regional - Foreign - EURO,9243156699,Credit,Rest,0.34,0.9,6.24
2/28/15,12/2/15,1,EUR,1,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - EURO,1.64,EUR 0.0000,0,0.01,  E12,4441,Intra-Regional - Foreign - EURO,9018150699,Credit,Rest,0.03,0.45,0.49
2/28/15,15/02/2015,1,EUR,310,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General,Foreign - EURO,1.9,EUR 0.0000,0,5.9,  87C,4441,Intra-Regional - Foreign - EURO,5930156799,Credit,Rest,0.42,0.45,6.77
2/28/15,17/02/2015,1,EUR,73.5,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign - EURO,2,EUR 0.0000,0,1.48,  L36,4441,Intra-Regional - Foreign - EURO,9243156699,Credit,Rest,0.12,0.45,2.05
2/28/15,18/02/2015,2,EUR,208,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign - EURO,2,EUR 0.0000,0,4.16,  L36,4441,Intra-Regional - Foreign - EURO,9243156699,Credit,Rest,0.29,0.9,5.35
2/28/15,24/02/2015,3,EUR,1437,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - EURO,1.64,EUR 0.0000,0,23.58,  E12,4441,Intra-Regional - Foreign - EURO,9018150699,Credit,Rest,1.83,1.35,26.76
2/28/15,26/02/2015,3,EUR,1385.25,"""eCommerce""",Clr Mastercard Int,Cl - MC Gold,General,Foreign - EURO,1.73,EUR 0.0000,0,23.97,  82C,4441,Intra-Regional - Foreign - EURO,5925157299,Credit,Rest,1.76,1.35,27.08
2/28/15,2/2/15,1,EUR,336,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - EURO,1.64,EUR 0.0000,0,5.51,  04D,4441,Intra-Regional - Foreign - EURO,5935150699,Debit,Rest,0.45,0.45,6.41
2/28/15,15/02/2015,1,EUR,260,"""eCommerce""",Clr Mastercard Int,Cl - MC Gold,General,Foreign - EURO,1.73,EUR 0.0000,0,4.49,  82C,4441,Intra-Regional - Foreign - EURO,5925157299,Credit,Rest,0.35,0.45,5.29
2/28/15,16/02/2015,2,EUR,358.2,"""eCommerce""",Clr Mastercard Int,Cl - MC Gold,General,Foreign - EURO,1.73,EUR 0.0000,0,6.21,  82C,4441,Intra-Regional - Foreign - EURO,5925157299,Credit,Rest,0.48,0.9,7.59
2/28/15,17/02/2015,2,EUR,462.5,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General,Foreign - EURO,1.9,EUR 0.0000,0,8.79,  87C,4441,Intra-Regional - Foreign - EURO,5930156799,Credit,Rest,0.61,0.9,10.3
2/28/15,18/02/2015,3,EUR,2081.1,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - EURO,1.64,EUR 0.0000,0,34.12,  E12,4441,Intra-Regional - Foreign - EURO,9018150699,Credit,Rest,2.64,1.35,38.11
2/28/15,19/02/2015,2,EUR,418,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General,Foreign - EURO,1.9,EUR 0.0000,0,7.95,  87C,4441,Intra-Regional - Foreign - EURO,5930156799,Credit,Rest,0.55,0.9,9.4
2/28/15,25/02/2015,1,EUR,285.71,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General,Foreign - EURO,1.9,EUR 0.0000,0,5.43,  87C,4441,Intra-Regional - Foreign - EURO,5930156799,Credit,Rest,0.38,0.45,6.26
2/28/15,27/02/2015,1,EUR,178.57,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - EURO,1.64,EUR 0.0000,0,2.94,  E12,4441,Intra-Regional - Foreign - EURO,9018150699,Credit,Rest,0.25,0.45,3.64
2/28/15,1/2/15,2,EUR,540,"""eCommerce""",Clr Mastercard Int,Cl - MC Gold,General,Foreign - EURO,1.73,EUR 0.0000,0,9.34,  82C,4441,Intra-Regional - Foreign - EURO,5925157299,Credit,Rest,0.7,0.9,10.94
2/28/15,2/2/15,2,EUR,1120,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - EURO,1.64,EUR 0.0000,0,18.36,  E12,4441,Intra-Regional - Foreign - EURO,9018150699,Credit,Rest,1.43,0.9,20.69
2/28/15,3/2/15,2,EUR,3673.22,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General,Foreign - EURO,1.9,EUR 0.0000,0,69.79,  87C,4441,Intra-Regional - Foreign - EURO,5930156799,Credit,Rest,4.64,0.9,75.33
2/28/15,8/2/15,1,EUR,517,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - EURO,1.64,EUR 0.0000,0,8.48,  E12,4441,Intra-Regional - Foreign - EURO,9018150699,Credit,Rest,0.68,0.45,9.61
2/28/15,8/2/15,1,EUR,149.14,"""eCommerce""",Clr Mastercard Int,Cl - EC Corp,General,Foreign - EURO,2.25,EUR 0.0000,0,3.35,  E59,4441,Intra-Regional - Foreign - EURO,9021791699,Credit,Rest,0.21,0.45,4.01
2/28/15,11/2/15,1,EUR,-615.25,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign - EURO,2,EUR 0.0000,0,-12.31,  L36,4441,Intra-Regional - Foreign - EURO,9243156699,Credit,Rest,-0.75,0.45,-12.61
2/28/15,11/2/15,3,EUR,1317,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - EURO,1.64,EUR 0.0000,0,21.6,  E12,4441,Intra-Regional - Foreign - EURO,9018150699,Credit,Rest,1.68,1.35,24.63
2/28/15,15/02/2015,2,EUR,2200,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign - EURO,2,EUR 0.0000,0,44.01,  L36,4441,Intra-Regional - Foreign - EURO,9243156699,Credit,Rest,2.79,0.9,47.7
2/28/15,22/02/2015,1,EUR,480,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign - EURO,2,EUR 0.0000,0,9.6,  L36,4441,Intra-Regional - Foreign - EURO,9243156699,Credit,Rest,0.63,0.45,10.68
2/28/15,25/02/2015,1,EUR,650,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign - EURO,2,EUR 0.0000,0,13,  L36,4441,Intra-Regional - Foreign - EURO,9243156699,Credit,Rest,0.84,0.45,14.29
2/28/15,27/02/2015,1,EUR,132,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign - EURO,2,EUR 0.0000,0,2.65,  L36,4441,Intra-Regional - Foreign - EURO,9243156699,Credit,Rest,0.19,0.45,3.29
2/28/15,27/02/2015,1,EUR,356.6,"""eCommerce""",Clr Mastercard Int,Cl - MC Gold,General,Foreign - EURO,1.73,EUR 0.0000,0,6.17,  82C,4441,Intra-Regional - Foreign - EURO,5925157299,Credit,Rest,0.47,0.45,7.09
2/28/15,5/2/15,1,EUR,300,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General,Foreign - EURO,1.9,EUR 0.0000,0,5.7,  87C,4441,Intra-Regional - Foreign - EURO,5930156799,Credit,Rest,0.4,0.45,6.55
2/28/15,8/2/15,1,EUR,100,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General,Foreign - EURO,1.9,EUR 0.0000,0,1.9,  87C,4441,Intra-Regional - Foreign - EURO,5930156799,Credit,Rest,0.15,0.45,2.5
2/28/15,13/02/2015,2,EUR,575,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign - EURO,2,EUR 0.0000,0,11.51,  L36,4441,Intra-Regional - Foreign - EURO,9243156699,Credit,Rest,0.75,0.9,13.16
2/28/15,15/02/2015,3,EUR,544.98,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - EURO,1.64,EUR 0.0000,0,8.93,  E12,4441,Intra-Regional - Foreign - EURO,9018150699,Credit,Rest,0.71,1.35,10.99
2/28/15,17/02/2015,2,EUR,122,"""eCommerce""",Clr Mastercard Int,Cl - MC Signia,General,Foreign - EURO,2.1,EUR 0.0000,0,2.55,  E15,4441,Intra-Regional - Foreign - EURO,9038155499,Credit,Rest,0.18,0.9,3.63
2/28/15,22/02/2015,2,EUR,470,"""eCommerce""",Clr Mastercard Int,Cl - MC Gold,General,Foreign - EURO,1.73,EUR 0.0000,0,8.14,  82C,4441,Intra-Regional - Foreign - EURO,5925157299,Credit,Rest,0.62,0.9,9.66
2/28/15,24/02/2015,2,EUR,238,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - EURO,1.64,EUR 0.0000,0,3.91,  04D,4441,Intra-Regional - Foreign - EURO,5935150699,Debit,Rest,0.32,0.9,5.13
2/28/15,25/02/2015,1,EUR,360,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - EURO,1.64,EUR 0.0000,0,5.9,  E12,4441,Intra-Regional - Foreign - EURO,9018150699,Credit,Rest,0.48,0.45,6.83
2/28/15,1/2/15,6,EUR,-1371.05,"""eCommerce""",Clr VISA Int.,Clearing - VISA.,Auth<4/CVV2/CNP,Foreign - EMEA,0.29,EUR 0.0200,0,-4.13,  BU4,424469,Sub-Regional - Foreign - EEA,500047639,Credit,Europe,-0.57,2.7,-2
2/28/15,1/2/15,22,EUR,27952.01,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign Western,1.7,EUR 0.0000,0,475.21,  BW9,4441,Sub-Regional - Foreign Western,3198826699,Credit,Rest,180.4,9.9,665.51
2/28/15,1/2/15,1,EUR,-357,"""eCommerce""",Clr Mastercard Int,Cl - EC Corp,General,Foreign - EEA,1.9,EUR 0.0000,0,-6.79,  BJ8,4441,Sub-Regional - Foreign - EEA,3087861699,Credit,Europe,-0.42,0.45,-6.76
2/28/15,1/2/15,4,EUR,3625.04,"""eCommerce""",Clr VISA Int.,Cl - Visa Corporate,General,Foreign - EMEA,1.5,EUR 0.0000,0,54.38,  O59,424469,Sub-Regional - Foreign - EEA,9340732899,Credit,Europe,1.56,1.8,57.74
2/28/15,1/2/15,1,EUR,-162.5,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign Western,1.7,EUR 0.0000,0,-2.76,  BW9,4441,Sub-Regional - Foreign Western,3198826699,Credit,Rest,-0.96,0.45,-3.27
2/28/15,2/2/15,3,EUR,2239.62,"""eCommerce""",Clr Mastercard Int,Cl - MC Rewards,General,Foreign - EEA,0.18,EUR 0.0250,0,4.1,  BI6,4441,Sub-Regional - Foreign - EEA,500025667,Credit,Europe,2.84,1.35,8.29
2/28/15,12/2/15,9,EUR,3437.5,"""eCommerce""",Clr VISA Int.,Cl - Visa Business,General,Foreign - REST,2,USD 0.0000,0,68.77,  O68,424469,Inter-Regional - Foreign - REST,9370022799,Credit,Rest,14.94,4.05,87.76
2/28/15,12/2/15,3,EUR,800,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General/Prm,Foreign - MASTER,1.85,USD 0.0000,0,14.8,  Y96,4441,Inter-Regional - Foreign - MASTER,5235016799,Credit,Rest,5.24,1.35,21.39
2/28/15,12/2/15,10,EUR,3614,"""eCommerce""",Clr VISA Int.,Cl-  Visa Infinite,General/Prm,Foreign - REST,1.8,USD 0.0000,0,65.05,  ZT1,424469,Inter-Regional - Foreign - REST,5633025699,Credit,Rest,15.71,4.5,85.26
2/28/15,12/2/15,6,EUR,6386.61,"""eCommerce""",Clr VISA Int.,Cl-Visa Signatur Bus,General,Foreign - REST,2,USD 0.0000,0,127.73,  O68,424469,Inter-Regional - Foreign - REST,500019030,Credit,Rest,27.7,2.7,158.13
2/28/15,12/2/15,1,EUR,-2920,"""eCommerce""",Clr VISA Int.,Cl - Visa Signature,General/SPrm,Foreign - REST,1.97,USD 0.0000,0,-57.53,  18B,424469,Inter-Regional - Foreign - REST,5775116399,Credit,Rest,-12.55,0.45,-69.63
2/28/15,13/02/2015,3,EUR,1083,"""eCommerce""",Clr Mastercard Int,Cl - MC World Elite,General/SPrm,Foreign - MASTER,1.98,USD 0.0000,0,21.45,  83A,4441,Inter-Regional - Foreign - MASTER,5753206899,Credit,Rest,7.07,1.35,29.87
2/28/15,13/02/2015,29,EUR,15679.24,"""eCommerce""",Clr Mastercard Int,Cl - MC Signia,General/Prm,Foreign - MASTER,1.85,USD 0.0000,0,290.05,  Y96,4441,Inter-Regional - Foreign - MASTER,5235015499,Credit,Rest,101.23,13.05,404.33
2/28/15,13/02/2015,6,EUR,2280,"""eCommerce""",Clr VISA Int.,Cl - Visa Business,General,Foreign - REST,2,USD 0.0000,0,45.6,  O68,424469,Inter-Regional - Foreign - REST,9370022799,Credit,Rest,9.94,2.7,58.24
2/28/15,13/02/2015,2,EUR,430,"""eCommerce""",Clr VISA Int.,Cl - Visa Purchasing,General,Foreign - REST,2,USD 0.0000,0,8.6,  O64,424469,Inter-Regional - Foreign - REST,9369022999,Credit,Rest,1.93,0.9,11.43
2/28/15,15/02/2015,37,EUR,20720.03,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - MASTER,1.6,USD 0.0000,0,331.55,  E18,4441,Inter-Regional - Foreign - MASTER,9003920699,Credit,Rest,133.75,16.65,481.95
2/28/15,15/02/2015,4,EUR,6517.38,"""eCommerce""",Clr Mastercard Int,Cl - MC Corp/Bus,General,Foreign - MASTER,2,USD 0.0000,0,130.34,  E38,4441,Inter-Regional - Foreign - MASTER,9007933199,Credit,Rest,42.13,1.8,174.27
2/28/15,15/02/2015,2,EUR,570,"""eCommerce""",Clr VISA Int.,Cl-  Visa Infinite,General/SPrm,Foreign - REST,1.97,USD 0.0000,0,11.23,  19B,424469,Inter-Regional - Foreign - REST,5776115699,Credit,Rest,2.54,0.9,14.67
2/28/15,15/02/2015,1,EUR,1000,"""eCommerce""",Clr Mastercard Int,Cl - MC World Emb,General/Prm,Foreign - MASTER,1.85,USD 0.0000,0,18.5,  Y96,4441,Inter-Regional - Foreign - MASTER,5235018399,Credit,Rest,6.54,0.45,25.49
2/28/15,16/02/2015,13,EUR,4174.74,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General,Foreign - MASTER,1.6,USD 0.0000,0,66.8,  E18,4441,Inter-Regional - Foreign - MASTER,9003926799,Credit,Rest,27.02,5.85,99.67
2/28/15,17/02/2015,39,EUR,29845.94,"""eCommerce""",Clr VISA Int.,Cl - Visa Preferred,General/SPrm,Foreign - REST,1.97,USD 0.0000,0,588.05,  22B,424469,Inter-Regional - Foreign - REST,5779116999,Credit,Rest,129.16,17.55,734.76
2/28/15,18/02/2015,9,EUR,3083.95,"""eCommerce""",Clr VISA Int.,Cl - Visa Business,General,Foreign - REST,2,USD 0.0000,0,61.68,  O68,424469,Inter-Regional - Foreign - REST,9370022799,Credit,Rest,13.41,4.05,79.14
2/28/15,18/02/2015,4,EUR,1636.5,"""eCommerce""",Clr VISA Int.,Cl - Visa Platinum,General,Foreign - REST,1.6,USD 0.0000,0,26.19,  O18,424469,Inter-Regional - Foreign - REST,9325216599,Credit,Rest,7.15,1.8,35.14
2/28/15,18/02/2015,2,EUR,-2.44,"""eCommerce""",Clr Mastercard Int,Cl - MC Corp/Fleet,General,Foreign - MASTER,2,USD 0.0000,0,-0.05,  E37,4441,Inter-Regional - Foreign - MASTER,9009915599,Credit,Rest,0.07,0.9,0.92
2/28/15,19/02/2015,3,EUR,2550,"""eCommerce""",Clr VISA Int.,Cl - Visa Platinum,General,Foreign - REST,1.6,USD 0.0000,0,40.8,  O18,424469,Inter-Regional - Foreign - REST,9325216599,Credit,Rest,11.1,1.35,53.25
2/28/15,19/02/2015,8,EUR,2759.31,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General,Foreign - MASTER,1.6,USD 0.0000,0,44.15,  E18,4441,Inter-Regional - Foreign - MASTER,9003926799,Credit,Rest,17.88,3.6,65.63
2/28/15,20/02/2015,2,EUR,268.75,"""eCommerce""",Clr VISA Int.,Cl - Visa Business,General,Foreign - REST,2,USD 0.0000,0,5.39,  O68,424469,Inter-Regional - Foreign - REST,9370022799,Credit,Rest,1.24,0.9,7.53
2/28/15,20/02/2015,6,EUR,8101.85,"""eCommerce""",Clr VISA Int.,Cl - Visa Platinum,General/Prm,Foreign - REST,1.8,USD 0.0000,0,145.84,  ZS9,424469,Inter-Regional - Foreign - REST,5631026599,Credit,Rest,35.12,2.7,183.66
2/28/15,20/02/2015,12,EUR,3545.25,"""eCommerce""",Clr VISA Int.,Cl-  Visa Infinite,General/Prm,Foreign - REST,1.8,USD 0.0000,0,63.85,  ZT1,424469,Inter-Regional - Foreign - REST,5633025699,Credit,Rest,15.41,5.4,84.66
2/28/15,20/02/2015,39,EUR,19556.13,"""eCommerce""",Clr Mastercard Int,Cl - MC Signia,General/Prm,Foreign - MASTER,1.85,USD 0.0000,0,361.8,  Y96,4441,Inter-Regional - Foreign - MASTER,5235015499,Credit,Rest,126.24,17.55,505.59
2/28/15,22/02/2015,124,EUR,51489.34,"""eCommerce""",Clr VISA Int.,Clearing - VISA.,General,Foreign - REST,1.6,USD 0.0000,0,823.87,  O18,424469,Inter-Regional - Foreign - REST,9325210199,Credit,Rest,222.77,55.8,"1,102.44"
2/28/15,22/02/2015,2,EUR,2202.93,"""eCommerce""",Clr Mastercard Int,Cl - MC World Emb,General/Prm,Foreign - MASTER,1.85,USD 0.0000,0,40.75,  Y96,4441,Inter-Regional - Foreign - MASTER,5235018399,Credit,Rest,14.3,0.9,55.95
2/28/15,22/02/2015,78,EUR,35828.45,"""eCommerce""",Clr VISA Int.,Cl - Visa Signature,General/Prm,Foreign - REST,1.8,USD 0.0000,0,645.05,  17B,424469,Inter-Regional - Foreign - REST,5774116399,Credit,Rest,155.03,35.1,835.18
2/28/15,22/02/2015,3,EUR,1168.3,"""eCommerce""",Clr Mastercard Int,Cl - MC World Elite,General/Prm,Foreign - MASTER,1.85,USD 0.0000,0,21.6,  Y96,4441,Inter-Regional - Foreign - MASTER,5235016899,Credit,Rest,7.62,1.35,30.57
2/28/15,22/02/2015,1,EUR,-3.2,"""eCommerce""",Clr Mastercard Int,Cl - MC Corp/Fleet,General,Foreign - MASTER,2,USD 0.0000,0,-0.07,  E37,4441,Inter-Regional - Foreign - MASTER,9009915599,Credit,Rest,0.06,0.45,0.44
2/28/15,23/02/2015,4,EUR,4029,"""eCommerce""",Clr VISA Int.,Cl - Visa Platinum,General/Prm,Foreign - REST,1.8,USD 0.0000,0,72.53,  ZS9,424469,Inter-Regional - Foreign - REST,5631026599,Credit,Rest,17.5,1.8,91.83
2/28/15,23/02/2015,20,EUR,10178.59,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General,Foreign - MASTER,1.6,USD 0.0000,0,162.88,  E18,4441,Inter-Regional - Foreign - MASTER,9003926799,Credit,Rest,65.75,9,237.63
2/28/15,23/02/2015,1,EUR,-300,"""eCommerce""",Clr VISA Int.,Clearing - VISA.,General,Foreign - REST,1.6,USD 0.0000,0,-4.8,  O18,424469,Inter-Regional - Foreign - REST,9325210199,Credit,Rest,-1.22,0.45,-5.57
2/28/15,24/02/2015,1,EUR,240,"""eCommerce""",Clr VISA Int.,Cl-  Visa Infinite,General/SPrm,Foreign - REST,1.97,USD 0.0000,0,4.73,  19B,424469,Inter-Regional - Foreign - REST,5776115699,Credit,Rest,1.11,0.45,6.29
2/28/15,24/02/2015,2,EUR,320,"""eCommerce""",Clr VISA Int.,Cl - Visa Signature,General/SPrm,Foreign - REST,1.97,USD 0.0000,0,6.31,  18B,424469,Inter-Regional - Foreign - REST,5775116399,Credit,Rest,1.46,0.9,8.67
2/28/15,24/02/2015,24,EUR,10406.43,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - MASTER,1.6,USD 0.0000,0,166.54,  E18,4441,Inter-Regional - Foreign - MASTER,9003920699,Credit,Rest,67.22,10.8,244.56
2/28/15,24/02/2015,1,EUR,-215,"""eCommerce""",Clr Mastercard Int,Cl - MC Signia,General/Prm,Foreign - MASTER,1.85,USD 0.0000,0,-3.98,  Y96,4441,Inter-Regional - Foreign - MASTER,5235015499,Credit,Rest,-1.3,0.45,-4.83
2/28/15,24/02/2015,10,EUR,3067.36,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General/Prm,Foreign - MASTER,1.85,USD 0.0000,0,56.74,  Y96,4441,Inter-Regional - Foreign - MASTER,5235016799,Credit,Rest,19.87,4.5,81.11
2/28/15,25/02/2015,3,EUR,614.75,"""eCommerce""",Clr VISA Int.,Cl - Visa Platinum,General,Foreign - REST,1.6,USD 0.0000,0,9.82,  O18,424469,Inter-Regional - Foreign - REST,9325216599,Credit,Rest,2.73,1.35,13.9
2/28/15,25/02/2015,3,EUR,1340,"""eCommerce""",Clr Mastercard Int,Cl - MC Corp/Bus,General,Foreign - MASTER,2,USD 0.0000,0,26.81,  E38,4441,Inter-Regional - Foreign - MASTER,9007933199,Credit,Rest,8.73,1.35,36.89
2/28/15,25/02/2015,1,EUR,-100,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - MASTER,1.6,USD 0.0000,0,-1.6,  E18,4441,Inter-Regional - Foreign - MASTER,9003920699,Credit,Rest,-0.56,0.45,-1.71
2/28/15,25/02/2015,21,EUR,18367.63,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General,Foreign - MASTER,1.6,USD 0.0000,0,293.92,  E18,4441,Inter-Regional - Foreign - MASTER,9003926799,Credit,Rest,118.57,9.45,421.94
2/28/15,25/02/2015,2,EUR,-430,"""eCommerce""",Clr VISA Int.,Cl - Visa Business,General,Foreign - REST,2,USD 0.0000,0,-8.58,  O68,424469,Inter-Regional - Foreign - REST,9370022799,Credit,Rest,-1.78,0.9,-9.46
2/28/15,26/02/2015,2,EUR,-2520.2,"""eCommerce""",Clr Mastercard Int,Cl - MC Signia,General/Prm,Foreign - MASTER,1.85,USD 0.0000,0,-46.63,  Y96,4441,Inter-Regional - Foreign - MASTER,5235015499,Credit,Rest,-16.17,0.9,-61.9
2/28/15,26/02/2015,84,EUR,38536.35,"""eCommerce""",Clr VISA Int.,Clearing - VISA.,General,Foreign - REST,1.6,USD 0.0000,0,616.64,  O18,424469,Inter-Regional - Foreign - REST,9325210199,Credit,Rest,166.74,37.8,821.18
2/28/15,26/02/2015,1,EUR,-240,"""eCommerce""",Clr VISA Int.,Cl - Visa Platinum,General/Prm,Foreign - REST,1.8,USD 0.0000,0,-4.32,  ZS9,424469,Inter-Regional - Foreign - REST,5631026599,Credit,Rest,-0.96,0.45,-4.83
2/28/15,26/02/2015,3,EUR,2125,"""eCommerce""",Clr Mastercard Int,Cl - MC World Elite,General/SPrm,Foreign - MASTER,1.98,USD 0.0000,0,42.08,  83A,4441,Inter-Regional - Foreign - MASTER,5753206899,Credit,Rest,13.79,1.35,57.22
2/28/15,26/02/2015,2,EUR,5447,"""eCommerce""",Clr VISA Int.,Cl - Visa Platinum,General,Foreign - REST,1.6,USD 0.0000,0,87.16,  O18,424469,Inter-Regional - Foreign - REST,9325216599,Credit,Rest,23.63,0.9,111.69
2/28/15,27/02/2015,3,EUR,1007.5,"""eCommerce""",Clr Mastercard Int,Cl - MC World Elite,General/SPrm,Foreign - MASTER,1.98,USD 0.0000,0,19.94,  83A,4441,Inter-Regional - Foreign - MASTER,5753206899,Credit,Rest,6.58,1.35,27.87
2/28/15,27/02/2015,1,EUR,-200,"""eCommerce""",Clr Mastercard Int,Cl - MC World Elite,General/Prm,Foreign - MASTER,1.85,USD 0.0000,0,-3.7,  Y96,4441,Inter-Regional - Foreign - MASTER,5235016899,Credit,Rest,-1.21,0.45,-4.46
2/28/15,1/2/15,2,EUR,622.5,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign - EURO,2,EUR 0.0000,0,12.45,  L36,4441,Intra-Regional - Foreign - EURO,9243156699,Credit,Rest,0.81,0.9,14.16
2/28/15,2/2/15,2,EUR,2429.46,"""eCommerce""",Clr Mastercard Int,Cl - MC Gold,General,Foreign - EURO,1.73,EUR 0.0000,0,42.04,  82C,4441,Intra-Regional - Foreign - EURO,5925157299,Credit,Rest,3.08,0.9,46.02
2/28/15,6/2/15,1,EUR,2000,"""eCommerce""",Clr Mastercard Int,Cl - MC Platinum,General,Foreign - EURO,1.9,EUR 0.0000,0,38,  87C,4441,Intra-Regional - Foreign - EURO,5930156799,Credit,Rest,2.54,0.45,40.99
2/28/15,8/2/15,3,EUR,7171.24,"""eCommerce""",Clr Mastercard Int,Cl - MC New World,General,Foreign - EURO,2,EUR 0.0000,0,143.43,  L36,4441,Intra-Regional - Foreign - EURO,9243156699,Credit,Rest,9.03,1.35,153.81
2/28/15,10/2/15,1,EUR,825,"""eCommerce""",Clr Mastercard Int,Clearing - MAST,General,Foreign - EURO,1.64,EUR 0.0000,0,13.53,  E12,4441,Intra-Regional - Foreign - EURO,9018150699,Credit,Rest,1.06,0.45,15.04
